unix_time,track_id,name,u,v,n_detections
1774586889.330321,2889,Medium_House_Prefab_49874,54.64,233.76,17
1774586889.502500,2840,Birch_35,198.40,238.07,19
1774586889.502500,2857,Birch_36,190.73,238.08,19
1774586889.502500,2855,Birch_37,181.33,238.10,19
1774586889.502500,2720,Birch_4,501.28,248.00,19
1774586889.502500,2878,Birch_5,561.85,224.49,19
1774586889.502500,2869,Birch_566,204.23,239.29,19
1774586889.502500,2875,Car_33,106.92,246.58,19
1774586889.502500,2877,Car_34,619.36,280.29,19
1774586889.502500,2882,Car_58,181.01,257.69,19
1774586889.502500,2750,Car_59,44.56,290.49,19
1774586889.502500,2796,Tree_10,320.00,188.04,19
1774586889.502500,2884,Tree_26,556.50,183.62,19
1774586889.502500,2885,Tree_28,571.73,201.77,19
1774586889.502500,2842,Small_House_31,147.02,239.99,19
1774586889.502500,2881,Small_House_7,235.57,239.89,19
1774586889.502500,2887,Small_House_8,277.98,244.36,19
1774586889.502500,2889,Medium_House_Prefab_49874,54.62,232.62,19
1774586889.502500,2890,Tree_9,548.55,215.96,19
1774586889.502500,2891,InstancedFoliageActor_0,213.07,126.29,19
1774586889.694056,2840,Birch_35,198.31,237.34,18
1774586889.694056,2857,Birch_36,190.65,237.34,18
1774586889.694056,2855,Birch_37,181.24,237.35,18
1774586889.694056,2720,Birch_4,500.96,239.37,18
1774586889.694056,2878,Birch_5,561.68,218.59,18
1774586889.694056,2869,Birch_566,204.14,238.59,18
1774586889.694056,2877,Birch_6,626.96,238.21,18
1774586889.694056,2875,Car_33,106.81,245.80,18
1774586889.694056,2882,Car_58,180.89,256.45,18
1774586889.694056,2750,Car_59,44.39,287.66,18
1774586889.694056,2796,Tree_10,320.00,186.02,18
1774586889.694056,2884,Tree_26,556.46,182.18,18
1774586889.694056,2890,Tree_9,548.53,213.60,18
1774586889.694056,2881,Small_House_30,240.80,238.98,18
1774586889.694056,2842,Small_House_31,146.93,239.24,18
1774586889.694056,2887,Small_House_7,235.49,239.13,18
1774586889.694056,2892,Car_34,619.18,278.43,18
1774586889.694056,2893,Small_House_8,277.88,243.48,18
1774586889.857236,2840,Birch_35,198.20,236.65,17
1774586889.857236,2857,Birch_36,190.54,236.64,17
1774586889.857236,2720,Birch_4,500.70,231.62,17
1774586889.857236,2878,Birch_5,561.46,213.40,17
1774586889.857236,2869,Birch_566,204.03,237.91,17
1774586889.857236,2877,Birch_6,626.72,235.14,17
1774586889.857236,2875,Car_33,106.68,245.04,17
1774586889.857236,2892,Car_34,619.01,276.85,17
1774586889.857236,2882,Car_58,180.74,255.30,17
1774586889.857236,2750,Car_59,44.14,285.01,17
1774586889.857236,2796,Tree_10,320.00,184.31,17
1774586889.857236,2842,Tree_884,65.11,209.67,17
1774586889.857236,2890,Tree_9,548.40,211.61,17
1774586889.857236,2855,Small_House_31,146.81,238.50,17
1774586889.857236,2887,Small_House_7,235.38,238.41,17
1774586889.857236,2893,Small_House_8,277.77,242.67,17
1774586889.857236,2894,InstancedFoliageActor_0,213.00,124.91,17
1774586890.027954,2840,Birch_35,198.08,235.95,19
1774586890.027954,2857,Birch_36,190.41,235.93,19
1774586890.027954,2882,Birch_37,181.00,235.90,19
1774586890.027954,2720,Birch_4,500.31,227.62,19
1774586890.027954,2878,Birch_5,561.24,208.06,19
1774586890.027954,2877,Birch_6,626.49,231.97,19
1774586890.027954,2875,Car_33,106.52,244.28,19
1774586890.027954,2892,Car_34,618.83,275.21,19
1774586890.027954,2869,Car_58,180.57,254.13,19
1774586890.027954,2750,Car_59,43.85,282.34,19
1774586890.027954,2796,Tree_10,320.00,182.54,19
1774586890.027954,2890,Tree_26,556.24,179.80,19
1774586890.027954,2842,Tree_884,65.03,208.66,19
1774586890.027954,2894,InstancedFoliageActor_0,212.97,124.20,19
1774586890.027954,2855,Small_House_31,146.67,237.76,19
1774586890.027954,2887,Small_House_7,235.26,237.67,19
1774586890.027954,2893,Small_House_8,277.65,241.84,19
1774586890.027954,2895,Medium_House_Prefab_49874,54.41,229.02,19
1774586890.027954,2896,Tree_9,548.27,209.57,19
1774586890.201459,2857,Birch_36,190.29,235.48,15
1774586890.201459,2720,Birch_4,499.92,223.79,15
1774586890.201459,2878,Birch_5,561.07,202.82,15
1774586890.201459,2840,Birch_566,203.79,236.81,15
1774586890.201459,2877,Birch_6,626.32,228.84,15
1774586890.201459,2875,Car_33,106.36,243.81,15
1774586890.201459,2892,Car_34,618.70,273.65,15
1774586890.201459,2869,Car_58,180.40,253.22,15
1774586890.201459,2750,Car_59,43.53,280.00,15
1774586890.201459,2796,Tree_10,320.00,180.76,15
1774586890.201459,2890,Tree_26,556.14,178.53,15
1774586890.201459,2896,Tree_9,548.16,207.50,15
1774586890.201459,2855,Small_House_31,146.54,237.31,15
1774586890.201459,2887,Small_House_7,235.14,237.20,15
1774586890.201459,2893,Small_House_8,277.54,241.25,15
1774586890.371589,2840,Birch_35,197.84,235.24,19
1774586890.371589,2857,Birch_36,190.17,235.20,19
1774586890.371589,2720,Birch_4,499.57,220.04,19
1774586890.371589,2878,Birch_5,560.95,197.57,19
1774586890.371589,2869,Birch_566,203.68,236.55,19
1774586890.371589,2877,Birch_6,626.20,225.66,19
1774586890.371589,2875,Car_33,106.22,243.54,19
1774586890.371589,2892,Car_34,618.60,272.10,19
1774586890.371589,2855,Car_58,180.25,252.49,19
1774586890.371589,2750,Car_59,43.37,277.89,19
1774586890.371589,2796,Tree_10,320.00,178.94,19
1774586890.371589,2890,Tree_26,556.07,177.18,19
1774586890.371589,2896,Tree_9,548.08,205.36,19
1774586890.371589,2887,Small_House_30,240.37,237.29,19
1774586890.371589,2893,Small_House_7,235.04,236.88,19
1774586890.371589,2897,Small_House_8,277.43,240.81,19
1774586890.371589,2898,Medium_House_Prefab_49874,54.26,227.58,19
1774586890.371589,2899,Tree_884,64.89,207.57,19
1774586890.371589,2900,Small_House_31,146.42,237.06,19
1774586890.544101,2840,Birch_35,197.75,235.01,18
1774586890.544101,2857,Birch_36,190.08,234.96,18
1774586890.544101,2855,Birch_37,180.66,234.90,18
1774586890.544101,2720,Birch_4,499.31,216.34,18
1774586890.544101,2878,Birch_5,560.86,192.33,18
1774586890.544101,2869,Birch_566,203.59,236.33,18
1774586890.544101,2877,Birch_6,626.12,222.50,18
1774586890.544101,2875,Car_33,106.10,243.30,18
1774586890.544101,2892,Car_34,618.52,270.57,18
1774586890.544101,2900,Car_58,180.11,251.79,18
1774586890.544101,2750,Car_59,43.24,275.81,18
1774586890.544101,2796,Tree_10,320.00,177.14,18
1774586890.544101,2890,Tree_23,639.84,196.13,18
1774586890.544101,2896,Tree_9,548.02,203.27,18
1774586890.544101,2899,Small_House_31,146.31,236.84,18
1774586890.544101,2893,Small_House_7,234.95,236.60,18
1774586890.544101,2897,Small_House_8,277.34,240.40,18
1774586890.544101,2898,Medium_House_Prefab_49874,54.19,227.02,18
1774586890.714041,2840,Birch_35,197.69,234.80,17
1774586890.714041,2857,Birch_36,190.02,234.75,17
1774586890.714041,2855,Birch_37,180.60,234.68,17
1774586890.714041,2720,Birch_4,499.13,212.76,17
1774586890.714041,2878,Birch_5,560.80,187.34,17
1774586890.714041,2869,Birch_566,203.52,236.15,17
1774586890.714041,2877,Birch_6,626.08,219.58,17
1774586890.714041,2875,Car_33,106.01,243.07,17
1774586890.714041,2900,Car_58,180.00,251.12,17
1774586890.714041,2750,Car_59,43.11,273.72,17
1774586890.714041,2796,Tree_10,320.00,175.53,17
1774586890.714041,2898,Tree_884,64.79,206.78,17
1774586890.714041,2896,Tree_9,547.97,201.41,17
1774586890.714041,2899,Small_House_31,146.24,236.63,17
1774586890.714041,2893,Small_House_7,234.89,236.35,17
1774586890.714041,2897,Small_House_8,277.27,240.04,17
1774586890.714041,2901,Medium_House_Prefab_49874,54.14,226.42,17
1774586890.882627,2840,Birch_35,197.65,234.73,20
1774586890.882627,2857,Birch_36,189.97,234.66,20
1774586890.882627,2855,Birch_37,180.56,234.58,20
1774586890.882627,2720,Birch_4,499.02,209.31,20
1774586890.882627,2878,Birch_5,560.77,184.45,20
1774586890.882627,2869,Birch_566,203.48,236.08,20
1774586890.882627,2877,Birch_6,626.10,216.75,20
1774586890.882627,2875,Car_33,105.95,242.98,20
1774586890.882627,2900,Car_58,179.92,250.58,20
1774586890.882627,2750,Car_59,43.00,271.81,20
1774586890.882627,2796,Tree_10,320.00,173.95,20
1774586890.882627,2898,Tree_884,64.79,206.53,20
1774586890.882627,2896,Tree_9,547.95,199.59,20
1774586890.882627,2899,Small_House_31,146.20,236.56,20
1774586890.882627,2893,Small_House_7,234.85,236.23,20
1774586890.882627,2897,Small_House_8,277.23,239.80,20
1774586890.882627,2901,Medium_House_Prefab_49874,54.12,226.00,20
1774586890.882627,2902,Car_34,618.48,267.98,20
1774586890.882627,2903,Tree_23,639.78,195.33,20
1774586890.882627,2904,InstancedFoliageActor_0,212.82,122.94,20
1774586891.058776,2840,Birch_35,197.64,234.64,20
1774586891.059794,2857,Birch_36,189.96,234.57,20
1774586891.059794,2855,Birch_37,180.54,234.48,20
1774586891.059794,2720,Birch_4,499.01,205.69,20
1774586891.059794,2878,Birch_5,560.79,181.93,20
1774586891.059794,2869,Birch_566,203.47,236.01,20
1774586891.059794,2877,Birch_6,626.16,213.64,20
1774586891.059794,2875,Car_33,105.93,242.90,20
1774586891.059794,2902,Car_34,618.52,266.56,20
1774586891.059794,2900,Car_58,179.87,250.03,20
1774586891.059794,2750,Car_59,42.93,269.87,20
1774586891.059794,2796,Tree_10,320.00,172.22,20
1774586891.059794,2896,Tree_26,555.96,172.40,20
1774586891.059794,2898,Tree_884,64.81,206.32,20
1774586891.059794,2893,Small_House_30,240.19,237.06,20
1774586891.059794,2899,Small_House_31,146.19,236.50,20
1774586891.059794,2897,Small_House_7,234.84,236.10,20
1774586891.059794,2901,Medium_House_Prefab_49874,54.12,225.61,20
1774586891.059794,2905,Small_House_8,277.21,239.53,20
1774586891.059794,2906,Tree_9,547.95,197.60,20
1774586891.244193,2840,Birch_35,197.66,234.65,18
1774586891.244193,2857,Birch_36,189.99,234.58,18
1774586891.244193,2855,Birch_37,180.57,234.48,18
1774586891.244193,2720,Birch_4,499.09,201.87,18
1774586891.244193,2878,Birch_5,560.86,179.25,18
1774586891.244193,2869,Birch_566,203.49,236.03,18
1774586891.244193,2875,Car_33,105.95,242.93,18
1774586891.244193,2902,Car_34,618.61,265.07,18
1774586891.244193,2900,Car_58,179.86,249.54,18
1774586891.244193,2750,Car_59,42.89,267.92,18
1774586891.244193,2796,Tree_10,320.00,170.36,18
1774586891.244193,2898,Tree_884,64.84,206.24,18
1774586891.244193,2906,Tree_9,547.99,195.46,18
1774586891.244193,2893,Small_House_30,240.22,237.16,18
1774586891.244193,2899,Small_House_31,146.21,236.55,18
1774586891.244193,2897,Small_House_7,234.86,236.05,18
1774586891.244193,2905,Small_House_8,277.23,239.34,18
1774586891.244193,2901,Medium_House_Prefab_49874,54.14,225.34,18
1774586891.413221,2857,Birch_36,190.03,234.49,14
1774586891.413221,2855,Birch_37,180.61,234.39,14
1774586891.413221,2720,Birch_4,499.26,198.36,14
1774586891.413221,2878,Birch_5,560.94,176.84,14
1774586891.413221,2869,Birch_566,203.53,235.97,14
1774586891.413221,2902,Birch_6,626.41,207.41,14
1774586891.413221,2875,Car_33,105.99,242.83,14
1774586891.413221,2900,Car_58,179.87,249.00,14
1774586891.413221,2750,Car_59,42.86,265.99,14
1774586891.413221,2796,Tree_10,320.00,168.77,14
1774586891.413221,2899,Small_House_31,146.26,236.48,14
1774586891.413221,2905,Small_House_8,277.27,239.10,14
1774586891.413221,2901,Medium_House_Prefab_49874,54.18,224.92,14
1774586891.413221,2907,Car_34,618.70,263.78,14
1774586891.582931,2855,Birch_37,180.67,234.37,16
1774586891.582931,2720,Birch_4,499.47,194.87,16
1774586891.582931,2878,Birch_5,561.04,174.39,16
1774586891.582931,2869,Birch_566,203.58,235.96,16
1774586891.582931,2902,Birch_6,626.56,204.36,16
1774586891.582931,2875,Car_33,106.05,242.84,16
1774586891.582931,2907,Car_34,618.81,262.39,16
1774586891.582931,2900,Car_58,179.90,248.53,16
1774586891.582931,2750,Car_59,42.85,264.21,16
1774586891.582931,2796,Tree_10,320.00,167.06,16
1774586891.582931,2901,Tree_884,64.94,205.92,16
1774586891.582931,2899,Small_House_31,146.32,236.51,16
1774586891.582931,2905,Small_House_7,234.95,235.86,16
1774586891.582931,2857,Small_House_8,277.32,238.90,16
1774586891.583937,2908,Tree_9,548.09,191.68,16
1774586891.583937,2909,Medium_House_Prefab_49874,54.22,224.66,16
1774586891.750265,2869,Birch_35,197.81,234.67,13
1774586891.750265,2855,Birch_36,190.14,234.58,13
1774586891.750265,2900,Birch_37,180.72,234.47,13
1774586891.750265,2720,Birch_4,499.66,191.40,13
1774586891.750265,2878,Birch_5,561.17,171.94,13
1774586891.750265,2907,Car_34,618.93,261.03,13
1774586891.750265,2899,Car_58,179.94,248.18,13
1774586891.750265,2750,Car_59,42.85,262.57,13
1774586891.750265,2796,Tree_10,320.00,165.33,13
1774586891.750265,2875,Small_House_31,146.37,236.66,13
1774586891.750265,2905,Small_House_7,235.00,235.91,13
1774586891.750265,2857,Small_House_8,277.37,238.81,13
1774586891.750265,2909,Medium_House_Prefab_49874,54.26,224.57,13
1774586891.919178,2869,Birch_35,197.86,234.69,14
1774586891.919178,2720,Birch_4,499.90,187.83,14
1774586891.919178,2878,Birch_5,561.29,169.39,14
1774586891.919178,2855,Birch_566,203.68,236.11,14
1774586891.919178,2907,Birch_6,626.90,198.12,14
1774586891.919178,2875,Car_33,106.16,243.05,14
1774586891.919178,2899,Car_58,179.98,247.75,14
1774586891.919178,2750,Car_59,42.86,260.83,14
1774586891.919178,2796,Tree_10,320.00,163.49,14
1774586891.919178,2900,Small_House_31,146.42,236.75,14
1774586891.919178,2905,Small_House_7,235.05,235.88,14
1774586891.919178,2909,Medium_House_Prefab_49874,54.29,224.42,14
1774586891.919178,2910,Tree_9,548.23,187.53,14
1774586891.919178,2911,Car_34,619.05,259.52,14
1774586892.083158,2869,Birch_36,190.22,234.58,15
1774586892.083158,2899,Birch_37,180.80,234.47,15
1774586892.083158,2720,Birch_4,500.21,184.24,15
1774586892.083158,2878,Birch_5,561.42,166.79,15
1774586892.083158,2855,Birch_566,203.72,236.09,15
1774586892.083158,2875,Car_33,106.20,243.10,15
1774586892.083158,2911,Car_34,619.15,257.90,15
1774586892.083158,2900,Car_58,180.02,247.29,15
1774586892.083158,2750,Car_59,42.87,258.92,15
1774586892.083158,2796,Tree_10,320.00,161.57,15
1774586892.083158,2909,Tree_884,65.05,206.00,15
1774586892.083158,2905,Small_House_31,146.46,236.80,15
1774586892.083158,2912,InstancedFoliageActor_0,212.93,123.35,15
1774586892.083158,2913,Small_House_7,235.08,235.80,15
1774586892.083158,2914,Medium_House_Prefab_49874,54.31,224.26,15
1774586892.252480,2869,Birch_36,190.24,234.55,16
1774586892.252480,2899,Birch_37,180.82,234.44,16
1774586892.252480,2720,Birch_4,500.55,180.48,16
1774586892.252480,2878,Birch_5,561.54,164.01,16
1774586892.252480,2855,Birch_566,203.74,236.06,16
1774586892.252480,2911,Birch_6,627.08,191.20,16
1774586892.252480,2875,Car_33,106.22,243.15,16
1774586892.252480,2900,Car_58,180.05,246.77,16
1774586892.252480,2750,Car_59,42.89,256.95,16
1774586892.252480,2796,Tree_10,320.00,159.42,16
1774586892.252480,2909,Tree_884,65.04,206.05,16
1774586892.252480,2905,Small_House_31,146.48,236.87,16
1774586892.252480,2913,Small_House_8,277.48,238.13,16
1774586892.252480,2914,Medium_House_Prefab_49874,54.32,224.17,16
1774586892.252480,2915,Tree_9,548.36,182.74,16
1774586892.252480,2916,Car_34,619.23,256.03,16
1774586892.422157,2869,Birch_36,190.23,234.40,13
1774586892.422157,2899,Birch_37,180.81,234.29,13
1774586892.422157,2720,Birch_4,500.67,176.65,13
1774586892.422157,2878,Birch_5,561.60,161.19,13
1774586892.422157,2855,Birch_566,203.73,235.91,13
1774586892.422157,2911,Birch_6,627.11,187.55,13
1774586892.422157,2916,Car_34,619.28,253.91,13
1774586892.422157,2900,Car_58,180.07,246.13,13
1774586892.422157,2750,Car_59,42.89,254.83,13
1774586892.422157,2796,Tree_10,320.00,157.26,13
1774586892.422157,2905,Small_House_31,146.47,236.80,13
1774586892.422157,2913,Small_House_7,235.10,235.47,13
1774586892.422157,2914,Medium_House_Prefab_49874,54.31,223.94,13
1774586892.587624,2855,Birch_35,197.88,234.30,14
1774586892.587624,2899,Birch_37,180.79,234.11,14
1774586892.587624,2720,Birch_4,500.80,172.74,14
1774586892.587624,2878,Birch_5,561.59,158.29,14
1774586892.587624,2869,Birch_566,203.71,235.72,14
1774586892.587624,2905,Car_33,106.18,242.98,14
1774586892.587624,2916,Car_34,619.31,251.64,14
1774586892.587624,2900,Car_58,180.06,245.46,14
1774586892.587624,2750,Car_59,42.89,252.70,14
1774586892.587624,2796,Tree_10,320.00,155.01,14
1774586892.587624,2913,Small_House_31,146.44,236.71,14
1774586892.587624,2914,Medium_House_Prefab_49874,54.28,223.69,14
1774586892.587624,2917,InstancedFoliageActor_0,212.89,124.22,14
1774586892.587624,2918,Small_House_7,235.08,235.21,14
1774586892.754262,2855,Birch_35,197.84,234.10,19
1774586892.754262,2899,Birch_36,190.17,234.01,19
1774586892.754262,2900,Birch_37,180.75,233.91,19
1774586892.754262,2720,Birch_4,500.89,168.91,19
1774586892.754262,2878,Birch_5,561.59,155.46,19
1774586892.754262,2869,Birch_566,203.68,235.52,19
1774586892.754262,2916,Birch_6,627.10,180.15,19
1774586892.754262,2905,Car_33,106.13,242.86,19
1774586892.754262,2913,Car_58,180.05,244.78,19
1774586892.754262,2750,Car_59,42.90,250.57,19
1774586892.754262,2796,Tree_10,320.00,152.83,19
1774586892.754262,2914,Tree_884,64.96,205.70,19
1774586892.754262,2918,Small_House_31,146.40,236.60,19
1774586892.754262,2919,Car_34,619.32,249.46,19
1774586892.754262,2920,Tree_28,571.10,197.24,19
1774586892.754262,2921,Tree_9,548.27,174.93,19
1774586892.754262,2922,Small_House_7,235.05,234.94,19
1774586892.754262,2923,Small_House_8,277.44,236.90,19
1774586892.754262,2924,Medium_House_Prefab_49874,54.25,223.41,19
1774586892.919350,2855,Birch_35,197.80,233.84,17
1774586892.919350,2899,Birch_36,190.13,233.76,17
1774586892.919350,2900,Birch_37,180.71,233.66,17
1774586892.919350,2720,Birch_4,500.92,165.06,17
1774586892.919350,2878,Birch_5,561.59,152.65,17
1774586892.919350,2869,Birch_566,203.63,235.27,17
1774586892.919350,2916,Birch_6,627.08,176.57,17
1774586892.919350,2905,Car_33,106.08,242.67,17
1774586892.919350,2919,Car_34,619.32,247.31,17
1774586892.919350,2913,Car_58,180.04,244.05,17
1774586892.919350,2750,Car_59,42.90,248.35,17
1774586892.919350,2796,Tree_10,320.00,150.70,17
1774586892.919350,2920,Tree_28,571.02,196.68,17
1774586892.919350,2914,Tree_884,64.92,205.47,17
1774586892.919350,2921,Tree_9,548.23,172.40,17
1774586892.919350,2918,Small_House_31,146.35,236.43,17
1774586892.919350,2922,Small_House_7,235.01,234.62,17
1774586893.081489,2855,Birch_35,197.76,233.53,18
1774586893.081489,2899,Birch_36,190.08,233.45,18
1774586893.081489,2900,Birch_37,180.66,233.34,18
1774586893.081489,2720,Birch_4,500.95,161.25,18
1774586893.081489,2878,Birch_5,561.59,149.88,18
1774586893.081489,2869,Birch_566,203.59,234.96,18
1774586893.081489,2916,Birch_6,627.06,173.08,18
1774586893.081489,2919,Car_34,619.30,245.20,18
1774586893.081489,2913,Car_58,180.02,243.26,18
1774586893.081489,2750,Car_59,42.91,246.09,18
1774586893.081489,2796,Tree_10,320.00,148.62,18
1774586893.081489,2914,Tree_884,64.88,205.16,18
1774586893.081489,2921,Tree_9,548.19,169.93,18
1774586893.081489,2922,Small_House_30,240.31,236.74,18
1774586893.081489,2918,Small_House_31,146.29,236.18,18
1774586893.081489,2905,Medium_House_Prefab_49874,54.19,222.58,18
1774586893.081489,2925,Small_House_7,234.97,234.25,18
1774586893.081489,2926,InstancedFoliageActor_0,212.82,124.64,18
1774586893.250353,2900,Birch_37,180.61,232.92,13
1774586893.250353,2720,Birch_4,500.94,157.17,13
